total_chars,char_count_std,avg_line_length,line_length_std,avg_word_length,word_length_std,avg_space_ratio,space_ratio_std,avg_font_size,font_size_std,avg_char_width,char_width_std,text_density,spacing_irregularity,font_size_variance,glyph_consistency_score,filename,label,tampering_type,doc_type
631.0,0,29.047619047619047,11.478660078084403,6.987341772151899,6.232811647650724,0.0919175911251981,0,10.0,0.0,29.047619047619047,11.478660078084403,0.631,0,0.0,1.0,genuine/legal_contract_LEGAL_CONTRACT_0009_genuine.pdf,genuine,none,legal_contract
631.0,0,29.047619047619047,11.478660078084403,6.987341772151899,6.232811647650724,0.0919175911251981,0,10.714285714285714,0.9331389496316868,29.047619047619047,11.478660078084403,0.631,0,0.0870117576584762,0.9564941211707619,tampered/font_change/legal_contract_LEGAL_CONTRACT_0009_tampered.pdf,tampered,font_change,legal_contract
633.0,0,29.142857142857142,11.469569320953743,7.012658227848101,6.25308768466048,0.09162717219589257,0,10.0,0.0,29.142857142857142,11.469569320953743,0.633,0,0.0,1.0,tampered/character_replace/legal_contract_LEGAL_CONTRACT_0009_tampered.pdf,tampered,character_replace,legal_contract
634.0,0,29.19047619047619,11.470953161786918,6.7317073170731705,6.184261654152388,0.09621451104100946,0,10.0,0.0,29.19047619047619,11.470953161786918,0.634,0,0.0,1.0,tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0009_tampered.pdf,tampered,spacing_alter,legal_contract
631.0,0,29.047619047619047,11.478660078084403,6.987341772151899,6.232811647650724,0.0919175911251981,0,10.0,0.0,29.047619047619047,11.478660078084403,0.631,0,0.0,1.0,tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0009_tampered.pdf,tampered,embedding_mismatch,legal_contract
411.0,0,26.4,8.927859019197529,7.934782608695652,6.764363699350355,0.07542579075425791,0,10.0,0.0,26.4,8.927859019197529,0.411,0,0.0,1.0,genuine/vehicle_registration_VEHICLE_REGISTRATION_0010_genuine.pdf,genuine,none,vehicle_registration
411.0,0,26.4,8.927859019197529,7.934782608695652,6.764363699350355,0.07542579075425791,0,12.0,0.0,26.4,8.927859019197529,0.411,0,0.0,1.0,tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0010_tampered.pdf,tampered,font_change,vehicle_registration
411.0,0,26.4,8.927859019197529,7.934782608695652,6.764363699350355,0.07542579075425791,0,10.0,0.0,26.4,8.927859019197529,0.411,0,0.0,1.0,tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0010_tampered.pdf,tampered,character_replace,vehicle_registration
411.0,0,26.4,8.927859019197529,7.934782608695652,6.764363699350355,0.07542579075425791,0,10.0,0.0,26.4,8.927859019197529,0.411,0,0.0,1.0,tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0010_tampered.pdf,tampered,spacing_alter,vehicle_registration
411.0,0,26.4,8.927859019197529,7.934782608695652,6.764363699350355,0.07542579075425791,0,10.0,0.0,26.4,8.927859019197529,0.411,0,0.0,1.0,tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0010_tampered.pdf,tampered,embedding_mismatch,vehicle_registration
822.0,0,39.75,14.821858857781638,6.448717948717949,9.198170715429816,0.3637469586374696,0,10.0,0.0,40.1,15.046261994262894,0.822,0,0.0,1.0,genuine/invoice_INVOICE_0011_genuine.pdf,genuine,none,invoice
822.0,0,39.75,14.821858857781638,6.448717948717949,9.198170715429816,0.3637469586374696,0,11.45,0.5894913061275798,40.1,15.046261994262894,0.822,0,0.0514390319483054,0.9742804840258473,tampered/font_change/invoice_INVOICE_0011_tampered.pdf,tampered,font_change,invoice
825.0,0,39.9,14.949581933953871,6.487179487179487,9.210840310427415,0.3624242424242424,0,10.0,0.0,40.25,15.168635403357811,0.825,0,0.0,1.0,tampered/character_replace/invoice_INVOICE_0011_tampered.pdf,tampered,character_replace,invoice
857.0,0,41.5,16.366123548354388,4.883495145631068,8.250096758330844,0.3897316219369895,0,10.0,0.0,41.85,16.53261927221455,0.857,0,0.0,1.0,tampered/spacing_alter/invoice_INVOICE_0011_tampered.pdf,tampered,spacing_alter,invoice
822.0,0,39.75,14.821858857781638,6.448717948717949,9.198170715429816,0.3637469586374696,0,10.0,0.0,40.1,15.046261994262894,0.822,0,0.0,1.0,tampered/embedding_mismatch/invoice_INVOICE_0011_tampered.pdf,tampered,embedding_mismatch,invoice
633.0,0,29.142857142857142,11.490309433794799,7.012658227848101,6.234842218595972,0.09162717219589257,0,10.0,0.0,29.142857142857142,11.490309433794799,0.633,0,0.0,1.0,genuine/legal_contract_LEGAL_CONTRACT_0012_genuine.pdf,genuine,none,legal_contract
633.0,0,29.142857142857142,11.490309433794799,7.012658227848101,6.234842218595972,0.09162717219589257,0,10.714285714285714,0.9331389496316868,29.142857142857142,11.490309433794799,0.633,0,0.0870117576584762,0.9564941211707619,tampered/font_change/legal_contract_LEGAL_CONTRACT_0012_tampered.pdf,tampered,font_change,legal_contract
635.0,0,29.238095238095237,11.48043786250068,7.037974683544304,6.255009208777452,0.09133858267716535,0,10.0,0.0,29.238095238095237,11.48043786250068,0.635,0,0.0,1.0,tampered/character_replace/legal_contract_LEGAL_CONTRACT_0012_tampered.pdf,tampered,character_replace,legal_contract
636.0,0,29.285714285714285,11.481425401564941,6.7560975609756095,6.1872429251543135,0.0959119496855346,0,10.0,0.0,29.285714285714285,11.481425401564941,0.636,0,0.0,1.0,tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0012_tampered.pdf,tampered,spacing_alter,legal_contract
633.0,0,29.142857142857142,11.490309433794799,7.012658227848101,6.234842218595972,0.09162717219589257,0,10.0,0.0,29.142857142857142,11.490309433794799,0.633,0,0.0,1.0,tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0012_tampered.pdf,tampered,embedding_mismatch,legal_contract
352.0,0,26.076923076923077,12.455839152545398,7.0,7.31747596821845,0.08806818181818182,0,10.0,0.0,26.076923076923077,12.455839152545398,0.352,0,0.0,1.0,genuine/academic_certificate_ACADEMIC_CERTIFICATE_0013_genuine.pdf,genuine,none,academic_certificate
352.0,0,26.076923076923077,12.455839152545398,7.0,7.31747596821845,0.08806818181818182,0,12.0,0.0,26.076923076923077,12.455839152545398,0.352,0,0.0,1.0,tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0013_tampered.pdf,tampered,font_change,academic_certificate
352.0,0,26.076923076923077,12.455839152545398,7.0,7.31747596821845,0.08806818181818182,0,10.0,0.0,26.076923076923077,12.455839152545398,0.352,0,0.0,1.0,tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0013_tampered.pdf,tampered,character_replace,academic_certificate
352.0,0,26.076923076923077,12.455839152545398,7.0,7.31747596821845,0.08806818181818182,0,10.0,0.0,26.076923076923077,12.455839152545398,0.352,0,0.0,1.0,tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0013_tampered.pdf,tampered,spacing_alter,academic_certificate
352.0,0,26.076923076923077,12.455839152545398,7.0,7.31747596821845,0.08806818181818182,0,10.0,0.0,26.076923076923077,12.455839152545398,0.352,0,0.0,1.0,tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0013_tampered.pdf,tampered,embedding_mismatch,academic_certificate
407.0,0,26.133333333333333,9.171453295719036,7.8478260869565215,6.814203169800522,0.07616707616707617,0,10.0,0.0,26.133333333333333,9.171453295719036,0.407,0,0.0,1.0,genuine/vehicle_registration_VEHICLE_REGISTRATION_0014_genuine.pdf,genuine,none,vehicle_registration
407.0,0,26.133333333333333,9.171453295719036,7.8478260869565215,6.814203169800522,0.07616707616707617,0,12.0,0.0,26.133333333333333,9.171453295719036,0.407,0,0.0,1.0,tampered/font_change/vehicle_registration_VEHICLE_REGISTRATION_0014_tampered.pdf,tampered,font_change,vehicle_registration
407.0,0,26.133333333333333,9.171453295719036,7.8478260869565215,6.814203169800522,0.07616707616707617,0,10.0,0.0,26.133333333333333,9.171453295719036,0.407,0,0.0,1.0,tampered/character_replace/vehicle_registration_VEHICLE_REGISTRATION_0014_tampered.pdf,tampered,character_replace,vehicle_registration
407.0,0,26.133333333333333,9.171453295719036,7.8478260869565215,6.814203169800522,0.07616707616707617,0,10.0,0.0,26.133333333333333,9.171453295719036,0.407,0,0.0,1.0,tampered/spacing_alter/vehicle_registration_VEHICLE_REGISTRATION_0014_tampered.pdf,tampered,spacing_alter,vehicle_registration
407.0,0,26.133333333333333,9.171453295719036,7.8478260869565215,6.814203169800522,0.07616707616707617,0,10.0,0.0,26.133333333333333,9.171453295719036,0.407,0,0.0,1.0,tampered/embedding_mismatch/vehicle_registration_VEHICLE_REGISTRATION_0014_tampered.pdf,tampered,embedding_mismatch,vehicle_registration
346.0,0,25.615384615384617,12.899245425387436,7.046511627906977,7.392496158887545,0.08670520231213873,0,10.0,0.0,25.615384615384617,12.899245425387436,0.346,0,0.0,1.0,genuine/academic_certificate_ACADEMIC_CERTIFICATE_0015_genuine.pdf,genuine,none,academic_certificate
346.0,0,25.615384615384617,12.899245425387436,7.046511627906977,7.392496158887545,0.08670520231213873,0,12.0,0.0,25.615384615384617,12.899245425387436,0.346,0,0.0,1.0,tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0015_tampered.pdf,tampered,font_change,academic_certificate
346.0,0,25.615384615384617,12.899245425387436,7.046511627906977,7.392496158887545,0.08670520231213873,0,10.0,0.0,25.615384615384617,12.899245425387436,0.346,0,0.0,1.0,tampered/character_replace/academic_certificate_ACADEMIC_CERTIFICATE_0015_tampered.pdf,tampered,character_replace,academic_certificate
346.0,0,25.615384615384617,12.899245425387436,7.046511627906977,7.392496158887545,0.08670520231213873,0,10.0,0.0,25.615384615384617,12.899245425387436,0.346,0,0.0,1.0,tampered/spacing_alter/academic_certificate_ACADEMIC_CERTIFICATE_0015_tampered.pdf,tampered,spacing_alter,academic_certificate
346.0,0,25.615384615384617,12.899245425387436,7.046511627906977,7.392496158887545,0.08670520231213873,0,10.0,0.0,25.615384615384617,12.899245425387436,0.346,0,0.0,1.0,tampered/embedding_mismatch/academic_certificate_ACADEMIC_CERTIFICATE_0015_tampered.pdf,tampered,embedding_mismatch,academic_certificate
864.0,0,39.80952380952381,15.270946730931808,6.083333333333333,8.911213285643106,0.38425925925925924,0,10.0,0.0,40.142857142857146,15.477435847328307,0.864,0,0.0,1.0,genuine/invoice_INVOICE_0016_genuine.pdf,genuine,none,invoice
864.0,0,39.80952380952381,15.270946730931808,6.083333333333333,8.911213285643106,0.38425925925925924,0,11.428571428571429,0.5832118435198043,40.142857142857146,15.477435847328307,0.864,0,0.05098642318769364,0.9745067884061531,tampered/font_change/invoice_INVOICE_0016_tampered.pdf,tampered,font_change,invoice
868.0,0,40.0,15.427248620541512,6.130952380952381,8.92932536499387,0.3824884792626728,0,10.0,0.0,40.333333333333336,15.627610892974722,0.868,0,0.0,1.0,tampered/character_replace/invoice_INVOICE_0016_tampered.pdf,tampered,character_replace,invoice
901.0,0,41.57142857142857,16.780292944180594,4.6454545454545455,7.9847426822959875,0.4095449500554939,0,10.0,0.0,41.904761904761905,16.933777914780865,0.901,0,0.0,1.0,tampered/spacing_alter/invoice_INVOICE_0016_tampered.pdf,tampered,spacing_alter,invoice
864.0,0,39.80952380952381,15.270946730931808,6.083333333333333,8.911213285643106,0.38425925925925924,0,10.0,0.0,40.142857142857146,15.477435847328307,0.864,0,0.0,1.0,tampered/embedding_mismatch/invoice_INVOICE_0016_tampered.pdf,tampered,embedding_mismatch,invoice
633.0,0,29.142857142857142,11.490309433794799,7.012658227848101,6.234842218595972,0.09162717219589257,0,10.0,0.0,29.142857142857142,11.490309433794799,0.633,0,0.0,1.0,genuine/legal_contract_LEGAL_CONTRACT_0017_genuine.pdf,genuine,none,legal_contract
633.0,0,29.142857142857142,11.490309433794799,7.012658227848101,6.234842218595972,0.09162717219589257,0,10.714285714285714,0.9331389496316868,29.142857142857142,11.490309433794799,0.633,0,0.0870117576584762,0.9564941211707619,tampered/font_change/legal_contract_LEGAL_CONTRACT_0017_tampered.pdf,tampered,font_change,legal_contract
635.0,0,29.238095238095237,11.48043786250068,7.037974683544304,6.255009208777452,0.09133858267716535,0,10.0,0.0,29.238095238095237,11.48043786250068,0.635,0,0.0,1.0,tampered/character_replace/legal_contract_LEGAL_CONTRACT_0017_tampered.pdf,tampered,character_replace,legal_contract
636.0,0,29.285714285714285,11.481425401564941,6.7560975609756095,6.1872429251543135,0.0959119496855346,0,10.0,0.0,29.285714285714285,11.481425401564941,0.636,0,0.0,1.0,tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0017_tampered.pdf,tampered,spacing_alter,legal_contract
633.0,0,29.142857142857142,11.490309433794799,7.012658227848101,6.234842218595972,0.09162717219589257,0,10.0,0.0,29.142857142857142,11.490309433794799,0.633,0,0.0,1.0,tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0017_tampered.pdf,tampered,embedding_mismatch,legal_contract
769.0,0,39.10526315789474,14.931051138102857,6.76056338028169,9.537863446245305,0.3511053315994798,0,10.0,0.0,39.473684210526315,15.18090358954347,0.769,0,0.0,1.0,genuine/invoice_INVOICE_0018_genuine.pdf,genuine,none,invoice
769.0,0,39.10526315789474,14.931051138102857,6.76056338028169,9.537863446245305,0.3511053315994798,0,11.473684210526315,0.5954583420518295,39.473684210526315,15.18090358954347,0.769,0,0.05185255281628288,0.9740737235918585,tampered/font_change/invoice_INVOICE_0018_tampered.pdf,tampered,font_change,invoice
772.0,0,39.26315789473684,15.071206794355492,6.802816901408451,9.549898190313243,0.34974093264248707,0,10.0,0.0,39.63157894736842,15.314975561661653,0.772,0,0.0,1.0,tampered/character_replace/invoice_INVOICE_0018_tampered.pdf,tampered,character_replace,invoice
800.0,0,40.73684210526316,16.440777626835942,5.1063829787234045,8.578136589183517,0.37625,0,10.0,0.0,41.10526315789474,16.631912055291732,0.8,0,0.0,1.0,tampered/spacing_alter/invoice_INVOICE_0018_tampered.pdf,tampered,spacing_alter,invoice
769.0,0,39.10526315789474,14.931051138102857,6.76056338028169,9.537863446245305,0.3511053315994798,0,10.0,0.0,39.473684210526315,15.18090358954347,0.769,0,0.0,1.0,tampered/embedding_mismatch/invoice_INVOICE_0018_tampered.pdf,tampered,embedding_mismatch,invoice
615.0,0,28.285714285714285,11.05028703416409,6.784810126582278,6.225043106100458,0.0943089430894309,0,10.0,0.0,28.285714285714285,11.05028703416409,0.615,0,0.0,1.0,genuine/legal_contract_LEGAL_CONTRACT_0019_genuine.pdf,genuine,none,legal_contract
615.0,0,28.285714285714285,11.05028703416409,6.784810126582278,6.225043106100458,0.0943089430894309,0,10.714285714285714,0.9331389496316868,28.285714285714285,11.05028703416409,0.615,0,0.0870117576584762,0.9564941211707619,tampered/font_change/legal_contract_LEGAL_CONTRACT_0019_tampered.pdf,tampered,font_change,legal_contract
617.0,0,28.38095238095238,11.047413791196695,6.810126582278481,6.246165303338934,0.0940032414910859,0,10.0,0.0,28.38095238095238,11.047413791196695,0.617,0,0.0,1.0,tampered/character_replace/legal_contract_LEGAL_CONTRACT_0019_tampered.pdf,tampered,character_replace,legal_contract
618.0,0,28.428571428571427,11.052133724487122,6.536585365853658,6.168755106160872,0.09870550161812297,0,10.0,0.0,28.428571428571427,11.052133724487122,0.618,0,0.0,1.0,tampered/spacing_alter/legal_contract_LEGAL_CONTRACT_0019_tampered.pdf,tampered,spacing_alter,legal_contract
615.0,0,28.285714285714285,11.05028703416409,6.784810126582278,6.225043106100458,0.0943089430894309,0,10.0,0.0,28.285714285714285,11.05028703416409,0.615,0,0.0,1.0,tampered/embedding_mismatch/legal_contract_LEGAL_CONTRACT_0019_tampered.pdf,tampered,embedding_mismatch,legal_contract
335.0,0,24.76923076923077,12.58297901717815,6.976190476190476,7.484867576008643,0.08656716417910448,0,10.0,0.0,24.76923076923077,12.58297901717815,0.335,0,0.0,1.0,genuine/academic_certificate_ACADEMIC_CERTIFICATE_0020_genuine.pdf,genuine,none,academic_certificate
335.0,0,24.76923076923077,12.58297901717815,6.976190476190476,7.484867576008643,0.08656716417910448,0,12.0,0.0,24.76923076923077,12.58297901717815,0.335,0,0.0,1.0,tampered/font_change/academic_certificate_ACADEMIC_CERTIFICATE_0020_tampered.pdf,tampered,font_change,academic_certificate
